,Country,Lat,Long,Date,confirmed_cases,death_cases,recovered_cases,confirm,recovered,death,death1,continent,color
185,Bolivia,-16.2902,-63.5887,2020-01-23,0,0,0,0,0,0,1.654354474099609,Americas,navy
183,Benin,9.3077,2.3158,2020-01-23,0,0,0,0,0,0,1.654354474099609,Africa,cyan
166,Albania,41.1533,20.1683,2020-01-23,0,0,0,0,0,0,1.654354474099609,Europe,red
167,Algeria,28.0339,1.6596,2020-01-23,0,0,0,0,0,0,1.654354474099609,Africa,cyan
168,Andorra,42.5063,1.5218,2020-01-23,0,0,0,0,0,0,1.654354474099609,Europe,red
169,Angola,-11.2027,17.8739,2020-01-23,0,0,0,0,0,0,1.654354474099609,Africa,cyan
170,Antigua and Barbuda,17.0608,-61.7964,2020-01-23,0,0,0,0,0,0,1.654354474099609,Americas,navy
171,Argentina,-38.4161,-63.6167,2020-01-23,0,0,0,0,0,0,1.654354474099609,Americas,navy
172,Armenia,40.0691,45.0382,2020-01-23,0,0,0,0,0,0,1.654354474099609,Asia,orange
173,Australia,-256.85020000000003,1130.8438999999998,2020-01-23,0,0,0,0,0,0,1.654354474099609,Oceania,green
174,Austria,47.5162,14.5501,2020-01-23,0,0,0,0,0,0,1.654354474099609,Europe,red
175,Azerbaijan,40.1431,47.5769,2020-01-23,0,0,0,0,0,0,1.654354474099609,Asia,orange
176,Bahamas,25.025885,-78.035889,2020-01-23,0,0,0,0,0,0,1.654354474099609,Americas,navy
177,Bahrain,26.0275,50.55,2020-01-23,0,0,0,0,0,0,1.654354474099609,Asia,orange
178,Bangladesh,23.685,90.3563,2020-01-23,0,0,0,0,0,0,1.654354474099609,Asia,orange
179,Barbados,13.1939,-59.5432,2020-01-23,0,0,0,0,0,0,1.654354474099609,Americas,navy
180,Belarus,53.7098,27.9534,2020-01-23,0,0,0,0,0,0,1.654354474099609,Europe,red
181,Belgium,50.8333,4.469936,2020-01-23,0,0,0,0,0,0,1.654354474099609,Europe,red
182,Belize,17.1899,-88.4976,2020-01-23,0,0,0,0,0,0,1.654354474099609,Americas,navy
184,Bhutan,27.5142,90.4336,2020-01-23,0,0,0,0,0,0,1.654354474099609,Asia,orange
205,Croatia,45.1,15.2,2020-01-23,0,0,0,0,0,0,1.654354474099609,Europe,red
165,Afghanistan,33.93911,67.709953,2020-01-23,0,0,0,0,0,0,1.654354474099609,Asia,orange
206,Cuba,21.521757,-77.78116700000002,2020-01-23,0,0,0,0,0,0,1.654354474099609,Americas,navy
228,Guatemala,15.7835,-90.2308,2020-01-23,0,0,0,0,0,0,1.654354474099609,Americas,navy
229,Guinea,9.9456,-9.6966,2020-01-23,0,0,0,0,0,0,1.654354474099609,Africa,cyan
230,Guinea-Bissau,11.8037,-15.1804,2020-01-23,0,0,0,0,0,0,1.654354474099609,Africa,cyan
231,Guyana,4.860416000000002,-58.93018000000001,2020-01-23,0,0,0,0,0,0,1.654354474099609,Americas,navy
232,Haiti,18.9712,-72.2852,2020-01-23,0,0,0,0,0,0,1.654354474099609,Americas,navy
233,Holy See,41.9029,12.4534,2020-01-23,0,0,0,0,0,0,1.654354474099609,Europe,red
234,Honduras,15.2,-86.2419,2020-01-23,0,0,0,0,0,0,1.654354474099609,Americas,navy
235,Hungary,47.1625,19.5033,2020-01-23,0,0,0,0,0,0,1.654354474099609,Europe,red
236,Iceland,64.9631,-19.0208,2020-01-23,0,0,0,0,0,0,1.654354474099609,Europe,red
237,India,20.593684,78.96288,2020-01-23,0,0,0,0,0,0,1.654354474099609,Asia,orange
238,Indonesia,-0.7893,113.9213,2020-01-23,0,0,0,0,0,0,1.654354474099609,Asia,orange
239,Iran,32.427908,53.68804599999999,2020-01-23,0,0,0,0,0,0,1.654354474099609,Asia,orange
240,Iraq,33.223191,43.679291,2020-01-23,0,0,0,0,0,0,1.654354474099609,Asia,orange
241,Ireland,53.1424,-7.6921,2020-01-23,0,0,0,0,0,0,1.654354474099609,Europe,red
242,Italy,41.87194,12.56738,2020-01-23,0,0,0,0,0,0,1.654354474099609,Europe,red
243,Jamaica,18.1096,-77.2975,2020-01-23,0,0,0,0,0,0,1.654354474099609,Americas,navy
244,Japan,36.204824,138.252924,2020-01-23,2,0,0,2,0,0,1.654354474099609,Asia,orange
227,Greece,39.0742,21.8243,2020-01-23,0,0,0,0,0,0,1.654354474099609,Europe,red
226,Ghana,7.9465,-1.0232,2020-01-23,0,0,0,0,0,0,1.654354474099609,Africa,cyan
246,Kazakhstan,48.0196,66.9237,2020-01-23,0,0,0,0,0,0,1.654354474099609,Asia,orange
224,Gambia,13.4432,-15.3101,2020-01-23,0,0,0,0,0,0,1.654354474099609,Africa,cyan
225,Georgia,42.3154,43.3569,2020-01-23,0,0,0,0,0,0,1.654354474099609,Asia,orange
207,Cyprus,35.1264,33.4299,2020-01-23,0,0,0,0,0,0,1.654354474099609,Asia,orange
208,Denmark,189.8634,-40.014300000000006,2020-01-23,0,0,0,0,0,0,1.654354474099609,Europe,red
210,Djibouti,11.8251,42.5903,2020-01-23,0,0,0,0,0,0,1.654354474099609,Africa,cyan
212,Dominican Republic,18.7357,-70.1627,2020-01-23,0,0,0,0,0,0,1.654354474099609,Americas,navy
213,Ecuador,-1.8312,-78.1834,2020-01-23,0,0,0,0,0,0,1.654354474099609,Americas,navy
214,El Salvador,13.7942,-88.8965,2020-01-23,0,0,0,0,0,0,1.654354474099609,Americas,navy
211,Dominica,15.415,-61.371,2020-01-23,0,0,0,0,0,0,1.654354474099609,Americas,navy
216,Eritrea,15.1794,39.7823,2020-01-23,0,0,0,0,0,0,1.654354474099609,Africa,cyan
217,Estonia,58.5953,25.0136,2020-01-23,0,0,0,0,0,0,1.654354474099609,Europe,red
218,Eswatini,-26.5225,31.4659,2020-01-23,0,0,0,0,0,0,1.654354474099609,Africa,cyan
223,Gabon,-0.8037,11.6094,2020-01-23,0,0,0,0,0,0,1.654354474099609,Africa,cyan
219,Ethiopia,9.145,40.4897,2020-01-23,0,0,0,0,0,0,1.654354474099609,Africa,cyan
220,Fiji,-17.7134,178.065,2020-01-23,0,0,0,0,0,0,1.654354474099609,Oceania,green
221,Finland,61.92411,25.748151,2020-01-23,0,0,0,0,0,0,1.654354474099609,Europe,red
222,France,91.39739499999999,60.04088600000003,2020-01-23,0,0,0,0,0,0,1.654354474099609,Europe,red
215,Equatorial Guinea,1.6508,10.2679,2020-01-23,0,0,0,0,0,0,1.654354474099609,Africa,cyan
441,Niger,17.607789,8.081666,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
440,Nicaragua,12.865416,-85.207229,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
436,Namibia,-22.9576,18.4904,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
438,Netherlands,107.0442,-264.9603,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
437,Nepal,28.1667,84.25,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
442,Nigeria,9.082,8.6753,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
439,New Zealand,-40.9006,174.886,2020-01-24,0,0,0,0,0,0,1.654354474099609,Oceania,green
443,North Macedonia,41.6086,21.7453,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
451,Poland,51.9194,19.1451,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
445,Oman,21.512583,55.92325500000001,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
446,Pakistan,30.3753,69.3451,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
447,Panama,8.538,-80.7821,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
448,Papua New Guinea,-6.314993,143.95555,2020-01-24,0,0,0,0,0,0,1.654354474099609,Oceania,green
449,Paraguay,-23.4425,-58.4438,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
450,Peru,-9.19,-75.0152,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
435,Morocco,31.7917,-7.0926,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
444,Norway,60.472,8.4689,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
434,Montenegro,42.708678000000006,19.37439,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
425,Malawi,-13.2543,34.3015,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
432,Monaco,43.7333,7.4167,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
414,Kosovo,42.602636,20.902977,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
415,Kyrgyzstan,41.20438,74.766098,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
416,Latvia,56.8796,24.6032,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
417,Lebanon,33.8547,35.8623,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
418,Lesotho,-29.61,28.2336,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
419,Liberia,6.4280550000000005,-9.429499,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
420,Libya,26.3351,17.228331,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
421,Liechtenstein,47.14,9.55,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
433,Mongolia,46.8625,103.8467,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
422,Lithuania,55.1694,23.8813,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
452,Portugal,39.3999,-8.2245,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
426,Maldives,3.2028,73.2207,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
427,Mali,17.570692,-3.996166000000001,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
428,Malta,35.9375,14.3754,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
429,Mauritania,21.0079,-10.9408,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
430,Mexico,23.6345,-102.5528,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
431,Moldova,47.4116,28.3699,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
423,Luxembourg,49.8153,6.1296,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
453,Qatar,25.3548,51.1839,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
462,Senegal,14.4974,-14.4524,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
455,Rwanda,-1.9403,29.8739,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
478,Tanzania,-6.369028,34.888822,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
479,Thailand,15.870032,100.992541,2020-01-24,5,0,0,5,0,0,1.654354474099609,Asia,orange
480,Togo,8.6195,0.8248,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
481,Trinidad and Tobago,10.6918,-61.2225,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
482,Tunisia,33.886917,9.537499,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
483,Turkey,38.9637,35.2433,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
484,United States of America,40.0,-100.0,2020-01-24,2,0,0,2,0,0,1.654354474099609,Americas,navy
485,Uganda,1.373333,32.290275,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
486,Ukraine,48.3794,31.1656,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
487,United Kingdom,270.02989800000006,-482.92466599999995,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
488,Uruguay,-32.5228,-55.7658,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
489,Uzbekistan,41.377491,64.585262,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
490,Venezuela,6.4238,-66.5897,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
491,West Bank and Gaza,31.9522,35.2332,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
492,Western Sahara,24.2155,-12.8858,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
493,Zambia,-13.133897,27.849332,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
413,South Korea,35.90775700000001,127.766922,2020-01-24,2,0,0,2,0,0,1.654354474099609,Asia,orange
477,Tajikistan,38.861,71.2761,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
454,Romania,45.9432,24.9668,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
476,Taiwan,23.7,121.0,2020-01-24,3,0,0,3,0,0,1.654354474099609,Asia,orange
474,Sweden,60.128161,18.643501,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
456,Saint Kitts and Nevis,17.357822,-62.782998,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
457,Saint Lucia,13.9094,-60.9789,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
458,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
459,San Marino,43.9424,12.4578,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
460,Sao Tome and Principe,0.1864,6.6131,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
461,Saudi Arabia,23.885942,45.079162,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
463,Serbia,44.0165,21.0059,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
464,Seychelles,-4.6796,55.492,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
465,Sierra Leone,8.460555000000001,-11.779889,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
466,Singapore,1.2833,103.8333,2020-01-24,3,0,0,3,0,0,1.654354474099609,Asia,orange
467,Slovakia,48.669,19.699,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
468,Slovenia,46.1512,14.9955,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
469,Somalia,5.152149,46.199616,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
470,South Africa,-30.5595,22.9375,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
471,Sri Lanka,7.873054,80.77179699999998,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
472,Sudan,12.8628,30.2176,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
494,Zimbabwe,-19.015438,29.154857,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
475,Switzerland,46.8182,8.2275,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
473,Suriname,3.9193,-56.0278,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
412,Kenya,-0.0236,37.9062,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
410,Jordan,31.24,36.51,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
351,Bosnia and Herzegovina,43.9159,17.6791,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
352,Botswana,-22.3285,24.6849,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
353,Brazil,-14.235,-51.9253,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
354,Brunei,4.5353,114.7277,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
355,Bulgaria,42.7339,25.4858,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
356,Burkina Faso,12.2383,-1.5616,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
357,Burma,21.9162,95.956,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
358,Burundi,-3.3731,29.9189,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
359,Cabo Verde,16.5388,-23.0418,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
360,Cambodia,11.55,104.9167,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
361,Central African Republic,6.6111,20.9394,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
362,Chad,15.4542,18.7322,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
363,Chile,-35.6751,-71.543,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
364,Colombia,4.5709,-74.2973,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
365,Comoros,-11.6455,43.3333,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
366,Congo,-0.228,15.8277,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
367,Congo,-4.0383,21.7587,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
349,Bhutan,27.5142,90.4336,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
368,Costa Rica,9.7489,-83.7534,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
348,Benin,9.3077,2.3158,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
346,Belgium,50.8333,4.469936,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
411,Kazakhstan,48.0196,66.9237,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
330,Afghanistan,33.93911,67.709953,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
331,Albania,41.1533,20.1683,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
332,Algeria,28.0339,1.6596,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
333,Andorra,42.5063,1.5218,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
334,Angola,-11.2027,17.8739,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
335,Antigua and Barbuda,17.0608,-61.7964,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
336,Argentina,-38.4161,-63.6167,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
337,Armenia,40.0691,45.0382,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
338,Australia,-256.85020000000003,1130.8438999999998,2020-01-24,0,0,0,0,0,0,1.654354474099609,Oceania,green
339,Austria,47.5162,14.5501,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
340,Azerbaijan,40.1431,47.5769,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
341,Bahamas,25.025885,-78.035889,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
342,Bahrain,26.0275,50.55,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
343,Bangladesh,23.685,90.3563,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
344,Barbados,13.1939,-59.5432,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
345,Belarus,53.7098,27.9534,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
347,Belize,17.1899,-88.4976,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
369,Côte d'Ivoire,7.54,-5.5471,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
350,Bolivia,-16.2902,-63.5887,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
371,Cuba,21.521757,-77.78116700000002,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
393,Guatemala,15.7835,-90.2308,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
394,Guinea,9.9456,-9.6966,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
395,Guinea-Bissau,11.8037,-15.1804,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
396,Guyana,4.860416000000002,-58.93018000000001,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
397,Haiti,18.9712,-72.2852,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
398,Holy See,41.9029,12.4534,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
399,Honduras,15.2,-86.2419,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
400,Hungary,47.1625,19.5033,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
401,Iceland,64.9631,-19.0208,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
402,India,20.593684,78.96288,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
403,Indonesia,-0.7893,113.9213,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
404,Iran,32.427908,53.68804599999999,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
405,Iraq,33.223191,43.679291,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
406,Ireland,53.1424,-7.6921,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
407,Italy,41.87194,12.56738,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
408,Jamaica,18.1096,-77.2975,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
370,Croatia,45.1,15.2,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
392,Greece,39.0742,21.8243,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
391,Ghana,7.9465,-1.0232,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
409,Japan,36.204824,138.252924,2020-01-24,2,0,0,2,0,0,1.654354474099609,Asia,orange
389,Gambia,13.4432,-15.3101,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
390,Georgia,42.3154,43.3569,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
373,Denmark,189.8634,-40.014300000000006,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
375,Djibouti,11.8251,42.5903,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
376,Dominica,15.415,-61.371,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
377,Dominican Republic,18.7357,-70.1627,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
378,Ecuador,-1.8312,-78.1834,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
379,El Salvador,13.7942,-88.8965,2020-01-24,0,0,0,0,0,0,1.654354474099609,Americas,navy
380,Equatorial Guinea,1.6508,10.2679,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
372,Cyprus,35.1264,33.4299,2020-01-24,0,0,0,0,0,0,1.654354474099609,Asia,orange
382,Estonia,58.5953,25.0136,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
383,Eswatini,-26.5225,31.4659,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
384,Ethiopia,9.145,40.4897,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
385,Fiji,-17.7134,178.065,2020-01-24,0,0,0,0,0,0,1.654354474099609,Oceania,green
386,Finland,61.92411,25.748151,2020-01-24,0,0,0,0,0,0,1.654354474099609,Europe,red
387,France,91.39739499999999,60.04088600000003,2020-01-24,2,0,0,2,0,0,1.654354474099609,Europe,red
388,Gabon,-0.8037,11.6094,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
381,Eritrea,15.1794,39.7823,2020-01-24,0,0,0,0,0,0,1.654354474099609,Africa,cyan
600,Morocco,31.7917,-7.0926,2020-01-25,0,0,0,0,0,0,1.654354474099609,Africa,cyan
601,Namibia,-22.9576,18.4904,2020-01-25,0,0,0,0,0,0,1.654354474099609,Africa,cyan
602,Nepal,28.1667,84.25,2020-01-25,1,0,0,1,0,0,1.654354474099609,Asia,orange
603,Netherlands,107.0442,-264.9603,2020-01-25,0,0,0,0,0,0,1.654354474099609,Europe,red
604,New Zealand,-40.9006,174.886,2020-01-25,0,0,0,0,0,0,1.654354474099609,Oceania,green
605,Nicaragua,12.865416,-85.207229,2020-01-25,0,0,0,0,0,0,1.654354474099609,Americas,navy
616,Poland,51.9194,19.1451,2020-01-25,0,0,0,0,0,0,1.654354474099609,Europe,red
606,Niger,17.607789,8.081666,2020-01-25,0,0,0,0,0,0,1.654354474099609,Africa,cyan
610,Oman,21.512583,55.92325500000001,2020-01-25,0,0,0,0,0,0,1.654354474099609,Asia,orange
608,North Macedonia,41.6086,21.7453,2020-01-25,0,0,0,0,0,0,1.654354474099609,Europe,red
609,Norway,60.472,8.4689,2020-01-25,0,0,0,0,0,0,1.654354474099609,Europe,red
611,Pakistan,30.3753,69.3451,2020-01-25,0,0,0,0,0,0,1.654354474099609,Asia,orange
612,Panama,8.538,-80.7821,2020-01-25,0,0,0,0,0,0,1.654354474099609,Americas,navy
613,Papua New Guinea,-6.314993,143.95555,2020-01-25,0,0,0,0,0,0,1.654354474099609,Oceania,green
614,Paraguay,-23.4425,-58.4438,2020-01-25,0,0,0,0,0,0,1.654354474099609,Americas,navy
615,Peru,-9.19,-75.0152,2020-01-25,0,0,0,0,0,0,1.654354474099609,Americas,navy
599,Montenegro,42.708678000000006,19.37439,2020-01-25,0,0,0,0,0,0,1.654354474099609,Europe,red
607,Nigeria,9.082,8.6753,2020-01-25,0,0,0,0,0,0,1.654354474099609,Africa,cyan
598,Mongolia,46.8625,103.8467,2020-01-25,0,0,0,0,0,0,1.654354474099609,Asia,orange
596,Moldova,47.4116,28.3699,2020-01-25,0,0,0,0,0,0,1.654354474099609,Europe,red
617,Portugal,39.3999,-8.2245,2020-01-25,0,0,0,0,0,0,1.654354474099609,Europe,red
579,Kosovo,42.602636,20.902977,2020-01-25,0,0,0,0,0,0,1.654354474099609,Europe,red
580,Kyrgyzstan,41.20438,74.766098,2020-01-25,0,0,0,0,0,0,1.654354474099609,Asia,orange
581,Latvia,56.8796,24.6032,2020-01-25,0,0,0,0,0,0,1.654354474099609,Europe,red
582,Lebanon,33.8547,35.8623,2020-01-25,0,0,0,0,0,0,1.654354474099609,Asia,orange
583,Lesotho,-29.61,28.2336,2020-01-25,0,0,0,0,0,0,1.654354474099609,Africa,cyan
584,Liberia,6.4280550000000005,-9.429499,2020-01-25,0,0,0,0,0,0,1.654354474099609,Africa,cyan
585,Libya,26.3351,17.228331,2020-01-25,0,0,0,0,0,0,1.654354474099609,Africa,cyan
586,Liechtenstein,47.14,9.55,2020-01-25,0,0,0,0,0,0,1.654354474099609,Europe,red
587,Lithuania,55.1694,23.8813,2020-01-25,0,0,0,0,0,0,1.654354474099609,Europe,red
588,Luxembourg,49.8153,6.1296,2020-01-25,0,0,0,0,0,0,1.654354474099609,Europe,red
590,Malawi,-13.2543,34.3015,2020-01-25,0,0,0,0,0,0,1.654354474099609,Africa,cyan
591,Maldives,3.2028,73.2207,2020-01-25,0,0,0,0,0,0,1.654354474099609,Asia,orange
592,Mali,17.570692,-3.996166000000001,2020-01-25,0,0,0,0,0,0,1.654354474099609,Africa,cyan
593,Malta,35.9375,14.3754,2020-01-25,0,0,0,0,0,0,1.654354474099609,Europe,red
594,Mauritania,21.0079,-10.9408,2020-01-25,0,0,0,0,0,0,1.654354474099609,Africa,cyan
595,Mexico,23.6345,-102.5528,2020-01-25,0,0,0,0,0,0,1.654354474099609,Americas,navy
597,Monaco,43.7333,7.4167,2020-01-25,0,0,0,0,0,0,1.654354474099609,Europe,red
619,Romania,45.9432,24.9668,2020-01-25,0,0,0,0,0,0,1.654354474099609,Europe,red
578,South Korea,35.90775700000001,127.766922,2020-01-25,2,0,0,2,0,0,1.654354474099609,Asia,orange
621,Saint Kitts and Nevis,17.357822,-62.782998,2020-01-25,0,0,0,0,0,0,1.654354474099609,Americas,navy
643,Tanzania,-6.369028,34.888822,2020-01-25,0,0,0,0,0,0,1.654354474099609,Africa,cyan
