,Country,Lat,Long,Date,confirmed_cases,death_cases,recovered_cases,confirm,recovered,death,death1,continent,color,daily_conf,daily_death,daily_recovered,daily_conf_f,daily_recovered_f,daily_death_f
16103,Zimbabwe,-20.0,30.0,2020-04-18,25,3,2,25,2,3,1.7232643196730928,Africa,cyan,1.0,0.0,0.0,1,0,0
15927,Argentina,-38.4161,-63.6167,2020-04-18,2758,129,685,"2,758",685,129,1.7695173368080006,Americas,navy,89.0,6.0,19.0,89,19,6
16011,Kosovo,42.602636,20.902977,2020-04-18,510,12,93,510,93,12,1.7265681066113006,Europe,orange,30.0,0.0,9.0,30,9,0
15921,Afghanistan,33.0,65.0,2020-04-18,933,30,112,933,112,30,1.7331756804877159,Asia,red,27.0,0.0,13.0,27,13,0
15922,Albania,41.1533,20.1683,2020-04-18,548,26,302,548,302,26,1.7317073307374014,Europe,orange,9.0,0.0,19.0,9,19,0
15923,Algeria,28.0339,1.6596,2020-04-18,2534,367,894,"2,534",894,367,1.8568841469517152,Africa,cyan,116.0,3.0,48.0,116,48,3
15924,Andorra,42.5063,1.5218,2020-04-18,704,35,205,704,205,35,1.7350111176756091,Europe,orange,8.0,0.0,14.0,8,14,0
15926,Antigua and Barbuda,17.0608,-61.7964,2020-04-18,23,3,3,23,3,3,1.7232643196730928,Americas,navy,0.0,0.0,0.0,0,0,0
15937,Belgium,50.8333,4.0,2020-04-18,37183,5453,8348,"37,183","8,348","5,453",3.72389085447664,Europe,orange,1045.0,290.0,387.0,"1,045",387,290
15938,Belize,13.1939,-59.5432,2020-04-18,18,2,0,18,0,2,1.7228972322355143,Americas,navy,0.0,0.0,0.0,0,0,0
15930,Austria,47.5162,14.5501,2020-04-18,14671,443,10214,"14,671","10,214",443,1.8847827922076912,Europe,orange,76.0,12.0,510.0,76,510,12
15931,Azerbaijan,40.1431,47.5769,2020-04-18,1373,18,590,"1,373",590,18,1.7287706312367723,Asia,red,33.0,3.0,62.0,33,62,3
15932,Bahamas,25.0343,-77.3963,2020-04-18,55,9,10,55,10,9,1.7254668442985648,Americas,navy,1.0,0.0,4.0,1,4,0
15933,Bahrain,26.0275,50.55,2020-04-18,1773,7,755,"1,773",755,7,1.7247326694234073,Asia,red,33.0,0.0,30.0,33,30,0
15934,Bangladesh,23.685,90.3563,2020-04-18,2144,84,66,"2,144",66,84,1.7529984021169618,Asia,red,306.0,9.0,8.0,306,8,9
15935,Barbados,13.1939,-59.5432,2020-04-18,75,5,17,75,17,5,1.72399849454825,Americas,navy,0.0,0.0,2.0,0,2,0
15936,Belarus,53.7098,27.9534,2020-04-18,5297,45,342,"5,297",342,45,1.7386819920513954,Europe,orange,518.0,3.0,0.0,518,0,3
15929,Australia,-255.9695,1129.8623,2020-04-18,6568,67,4124,"6,568","4,124",67,1.7467579156781254,Oceania,green,46.0,1.0,316.0,46,316,1
15964,Cuba,22.0,-80.0,2020-04-18,986,32,227,986,227,32,1.7339098553628731,Americas,navy,63.0,1.0,35.0,63,35,1
15939,Benin,9.3077,2.3158,2020-04-18,35,1,18,35,18,1,1.7225301447979355,Africa,cyan,0.0,0.0,0.0,0,0,0
15966,Czech Republic,49.8175,15.473,2020-04-18,6606,181,1227,"6,606","1,227",181,1.7886058835620895,Europe,orange,57.0,8.0,53.0,57,53,8
15990,Guinea,9.9456,-9.6966,2020-04-18,518,3,65,518,65,3,1.7232643196730928,Africa,cyan,41.0,0.0,6.0,41,6,0
15991,Guinea-Bissau,11.8037,-15.1804,2020-04-18,46,0,0,46,0,0,1.722163057360357,Africa,cyan,3.0,0.0,0.0,3,0,0
15992,Guyana,5.0,-58.75,2020-04-18,63,6,9,63,9,6,1.7243655819858288,Americas,navy,0.0,0.0,0.0,0,0,0
15993,Haiti,18.9712,-72.2852,2020-04-18,44,3,0,44,0,3,1.7232643196730928,Americas,navy,1.0,0.0,0.0,1,0,0
15994,Holy See,41.9029,12.4534,2020-04-18,8,0,2,8,2,0,1.722163057360357,Europe,orange,0.0,0.0,0.0,0,0,0
15995,Honduras,15.2,-86.2419,2020-04-18,457,46,10,457,10,46,1.7390490794889741,Americas,navy,15.0,5.0,0.0,15,0,5
15996,Hungary,47.1625,19.5033,2020-04-18,1834,172,231,"1,834",231,172,1.7853020966238817,Europe,orange,71.0,16.0,24.0,71,24,16
15997,Iceland,64.9631,-19.0208,2020-04-18,1760,9,1291,"1,760","1,291",9,1.7254668442985648,Europe,orange,6.0,0.0,67.0,6,67,0
15998,India,21.0,78.0,2020-04-18,15722,521,2463,"15,722","2,463",521,1.9134156123388244,Asia,red,1370.0,35.0,422.0,"1,370",422,35
15989,Guatemala,15.7835,-90.2308,2020-04-18,235,7,21,235,21,7,1.7247326694234073,Americas,navy,21.0,0.0,0.0,21,0,0
15999,Indonesia,-0.7893,113.9213,2020-04-18,6248,535,631,"6,248",631,535,1.9185548364649252,Asia,red,325.0,15.0,24.0,325,24,15
16001,Iraq,33.0,44.0,2020-04-18,1513,82,953,"1,513",953,82,1.7522642272418048,Asia,red,31.0,1.0,47.0,31,47,1
16002,Ireland,53.1424,-7.6921,2020-04-18,14758,571,77,"14,758",77,571,1.9317699842177558,Europe,orange,778.0,41.0,0.0,778,0,41
16003,Israel,31.0,35.0,2020-04-18,13265,164,3456,"13,265","3,456",164,1.7823653971232527,Asia,red,283.0,13.0,330.0,283,330,13
16004,Italy,43.0,12.0,2020-04-18,175925,23227,44927,"175,925","44,927","23,227",10.248502969999251,Europe,orange,3491.0,482.0,2200.0,"3,491","2,200",482
16005,Jamaica,18.1096,-77.2975,2020-04-18,163,5,25,163,25,5,1.72399849454825,Americas,navy,20.0,0.0,0.0,20,0,0
16006,Japan,36.0,138.0,2020-04-18,10296,222,1069,"10,296","1,069",222,1.8036564685028136,Asia,red,509.0,32.0,134.0,509,134,32
16007,Jordan,31.24,36.51,2020-04-18,413,7,269,413,269,7,1.7247326694234073,Asia,red,6.0,0.0,4.0,6,4,0
16000,Iran,32.0,53.0,2020-04-18,80868,5031,55987,"80,868","55,987","5,031",3.5689799558184556,Asia,red,1374.0,73.0,1923.0,"1,374","1,923",73
16009,Kenya,-0.0236,37.9062,2020-04-18,262,12,60,262,60,12,1.7265681066113006,Africa,cyan,16.0,1.0,7.0,16,7,1
15967,Denmark,189.8634,-40.01430000000001,2020-04-18,7437,346,4031,"7,437","4,031",346,1.8491753107625637,Europe,orange,169.0,10.0,460.0,169,460,10
15965,Cyprus,35.1264,33.4299,2020-04-18,761,12,79,761,79,12,1.7265681066113006,Asia,red,11.0,0.0,2.0,11,2,0
15943,Botswana,-22.3285,24.6849,2020-04-18,15,1,0,15,0,1,1.7225301447979355,Africa,cyan,0.0,0.0,0.0,0,0,0
15940,Bhutan,27.5142,90.4336,2020-04-18,5,0,2,5,2,0,1.722163057360357,Asia,red,0.0,0.0,0.0,0,0,0
15970,Dominica,15.415,-61.371,2020-04-18,16,0,8,16,8,0,1.722163057360357,Americas,navy,0.0,0.0,0.0,0,0,0
15971,Dominican Republic,18.7357,-70.1627,2020-04-18,4335,217,312,"4,335",312,217,1.8018210313149199,Americas,navy,209.0,17.0,44.0,209,44,17
15972,Ecuador,-1.8312,-78.1834,2020-04-18,9022,456,1008,"9,022","1,008",456,1.8895549288962132,Americas,navy,572.0,35.0,170.0,572,170,35
15974,El Salvador,13.7942,-88.8965,2020-04-18,190,7,43,190,43,7,1.7247326694234073,Americas,navy,13.0,0.0,5.0,13,5,0
15975,Equatorial Guinea,1.5,10.0,2020-04-18,79,0,4,79,4,0,1.722163057360357,Africa,cyan,0.0,0.0,0.0,0,0,0
15976,Eritrea,15.1794,39.7823,2020-04-18,39,0,3,39,3,0,1.722163057360357,Africa,cyan,4.0,0.0,3.0,4,3,0
15973,Egypt,26.0,30.0,2020-04-18,3032,224,701,"3,032",701,224,1.8043906433779704,Africa,cyan,188.0,19.0,55.0,188,55,19
15978,Eswatini,-26.5225,31.4659,2020-04-18,22,1,8,22,8,1,1.7225301447979355,Africa,cyan,6.0,0.0,0.0,6,0,0
15987,Greece,39.0742,21.8243,2020-04-18,2235,110,269,"2,235",269,110,1.7625426754940066,Europe,orange,11.0,2.0,0.0,11,0,2
15969,Djibouti,11.8251,42.5903,2020-04-18,732,2,76,732,76,2,1.7228972322355143,Africa,cyan,0.0,0.0,0.0,0,0,0
15986,Ghana,7.9465,-1.0232,2020-04-18,834,9,99,834,99,9,1.7254668442985648,Africa,cyan,193.0,1.0,16.0,193,16,1
15981,Finland,64.0,26.0,2020-04-18,3681,90,1700,"3,681","1,700",90,1.7552009267424338,Europe,orange,192.0,8.0,0.0,192,0,8
15982,Gabon,-0.8037,11.6094,2020-04-18,108,1,7,108,7,1,1.7225301447979355,Africa,cyan,0.0,0.0,0.0,0,0,0
15983,Gambia,13.4432,-15.3101,2020-04-18,9,1,2,9,2,1,1.7225301447979355,Africa,cyan,0.0,0.0,0.0,0,0,0
15984,Georgia,42.3154,43.3569,2020-04-18,388,4,86,388,86,4,1.7236314071106715,Asia,red,18.0,1.0,7.0,18,7,1
15985,Germany,51.0,9.0,2020-04-18,143342,4459,85400,"143,342","85,400","4,459",3.3590059415234785,Europe,orange,1945.0,107.0,2286.0,"1,945","2,286",107
16010,South Korea,36.0,128.0,2020-04-18,10653,232,7937,"10,653","7,937",232,1.8073273428785996,Asia,red,18.0,2.0,108.0,18,108,2
15988,Grenada,12.1165,-61.679,2020-04-18,14,0,6,14,6,0,1.722163057360357,Americas,navy,0.0,0.0,0.0,0,0,0
15980,Fiji,-17.7134,178.065,2020-04-18,17,0,0,17,0,0,1.722163057360357,Oceania,green,0.0,0.0,0.0,0,0,0
16223,Netherlands,107.0417,-265.0278,2020-04-19,32838,3697,72,"32,838",72,"3,697",3.079285314088561,Europe,orange,1072.0,84.0,5.0,"1,072",5,84
16225,Nicaragua,12.8654,-85.2072,2020-04-19,10,2,6,10,6,2,1.7228972322355143,Americas,navy,1.0,0.0,0.0,1,0,0
16224,New Zealand,-40.9006,174.886,2020-04-19,1431,12,912,"1,431",912,12,1.7265681066113006,Oceania,green,9.0,1.0,45.0,9,45,1
16227,Nigeria,9.082,8.6753,2020-04-19,627,21,170,627,170,21,1.7298718935495083,Africa,cyan,85.0,2.0,4.0,85,4,2
16222,Nepal,28.1667,84.25,2020-04-19,31,0,4,31,4,0,1.722163057360357,Asia,red,0.0,0.0,2.0,0,2,0
16221,Namibia,-22.9576,18.4904,2020-04-19,16,0,6,16,6,0,1.722163057360357,Africa,cyan,0.0,0.0,0.0,0,0,0
16220,Morocco,31.7917,-7.0926,2020-04-19,2855,141,327,"2,855",327,141,1.7739223860589441,Africa,cyan,170.0,4.0,13.0,170,13,4
16226,Niger,17.6078,8.0817,2020-04-19,648,20,117,648,117,20,1.7295048061119296,Africa,cyan,9.0,1.0,4.0,9,4,1
16228,North Macedonia,41.6086,21.7453,2020-04-19,1207,51,179,"1,207",179,51,1.7408845166768672,Europe,orange,37.0,2.0,15.0,37,15,2
16237,Poland,51.9194,19.1451,2020-04-19,9287,360,1040,"9,287","1,040",360,1.8543145348886645,Europe,orange,545.0,13.0,59.0,545,59,13
16230,Oman,21.0,57.0,2020-04-19,1266,7,233,"1,266",233,7,1.7247326694234073,Asia,red,86.0,1.0,57.0,86,57,1
16231,Pakistan,30.3753,69.3451,2020-04-19,8418,176,1970,"8,418","1,970",176,1.7867704463741962,Asia,red,70.0,8.0,102.0,70,102,8
16232,Panama,8.538,-80.7821,2020-04-19,4273,120,140,"4,273",140,120,1.7662135498697928,Americas,navy,63.0,4.0,18.0,63,18,4
16233,Papua New Guinea,-6.315,143.9555,2020-04-19,7,0,0,7,0,0,1.722163057360357,Oceania,green,0.0,0.0,0.0,0,0,0
16234,Paraguay,-23.4425,-58.4438,2020-04-19,206,8,41,206,41,8,1.7250997568609858,Americas,navy,4.0,0.0,6.0,4,6,0
16235,Peru,-9.19,-75.0152,2020-04-19,15628,400,6811,"15,628","6,811",400,1.8689980323918096,Americas,navy,1208.0,52.0,127.0,"1,208",127,52
16236,Philippines,13.0,122.0,2020-04-19,6259,409,572,"6,259",572,409,1.8723018193300176,Asia,red,172.0,12.0,56.0,172,56,12
16219,Montenegro,42.5,19.3,2020-04-19,308,5,55,308,55,5,1.72399849454825,Europe,orange,1.0,0.0,0.0,1,0,0
16229,Norway,60.472,8.4689,2020-04-19,7078,165,32,"7,078",32,165,1.7827324845608312,Europe,orange,42.0,1.0,0.0,42,0,1
16218,Mongolia,46.8625,103.8467,2020-04-19,32,0,7,32,7,0,1.722163057360357,Asia,red,1.0,0.0,2.0,1,2,0
16211,Mali,17.570692,-3.996166000000001,2020-04-19,224,14,42,224,42,14,1.7273022814864578,Africa,cyan,8.0,1.0,1.0,8,1,1
16238,Portugal,39.3999,-8.2245,2020-04-19,20206,714,610,"20,206",610,714,1.9842634877915004,Europe,orange,521.0,27.0,0.0,521,0,27
16198,Latvia,56.8796,24.6032,2020-04-19,727,5,88,727,88,5,1.72399849454825,Europe,orange,15.0,0.0,0.0,15,0,0
16199,Lebanon,33.8547,35.8623,2020-04-19,673,21,102,673,102,21,1.7298718935495083,Asia,red,1.0,0.0,3.0,1,3,0
16201,Liberia,6.4281,-9.4295,2020-04-19,91,8,7,91,7,8,1.7250997568609858,Africa,cyan,15.0,1.0,0.0,15,0,1
16202,Libya,26.3351,17.228331,2020-04-19,51,1,11,51,11,1,1.7225301447979355,Africa,cyan,2.0,0.0,0.0,2,0,0
16203,Liechtenstein,47.14,9.55,2020-04-19,81,1,55,81,55,1,1.7225301447979355,Europe,orange,2.0,0.0,0.0,2,0,0
16204,Lithuania,55.1694,23.8813,2020-04-19,1298,35,242,"1,298",242,35,1.7350111176756091,Europe,orange,59.0,2.0,14.0,59,14,2
16205,Luxembourg,49.8153,6.1296,2020-04-19,3550,73,627,"3,550",627,73,1.748960440303597,Europe,orange,13.0,1.0,26.0,13,26,1
16207,Madagascar,-18.7669,46.8691,2020-04-19,121,0,39,121,39,0,1.722163057360357,Africa,cyan,1.0,0.0,4.0,1,4,0
16208,Malawi,-13.254307999999998,34.301525,2020-04-19,17,2,3,17,3,2,1.7228972322355143,Africa,cyan,0.0,0.0,0.0,0,0,0
16239,Qatar,25.3548,51.1839,2020-04-19,5448,8,518,"5,448",518,8,1.7250997568609858,Asia,red,440.0,0.0,8.0,440,8,0
16240,Romania,45.9432,24.9668,2020-04-19,8746,451,1892,"8,746","1,892",451,1.88771949170832,Europe,orange,328.0,30.0,162.0,328,162,30
16193,South Korea,36.0,128.0,2020-04-19,10661,234,8042,"10,661","8,042",234,1.808061517753757,Asia,red,8.0,2.0,105.0,8,105,2
16212,Malta,35.9375,14.3754,2020-04-19,427,3,118,427,118,3,1.7232643196730928,Europe,orange,1.0,0.0,19.0,1,19,0
16213,Mauritania,21.0079,10.9408,2020-04-19,7,1,6,7,6,1,1.7225301447979355,Africa,cyan,0.0,0.0,4.0,0,4,0
16214,Mauritius,-20.2,57.5,2020-04-19,328,9,208,328,208,9,1.7254668442985648,Africa,cyan,3.0,0.0,28.0,3,28,0
16215,Mexico,23.6345,-102.5528,2020-04-19,8261,686,2627,"8,261","2,627",686,1.9739850395392988,Americas,navy,764.0,36.0,502.0,764,502,36
16209,Malaysia,2.5,112.5,2020-04-19,5389,89,3197,"5,389","3,197",89,1.7548338393048553,Asia,red,84.0,1.0,95.0,84,95,1
16217,Monaco,43.7333,7.4167,2020-04-19,94,3,22,94,22,3,1.7232643196730928,Europe,orange,0.0,0.0,0.0,0,0,0
16210,Maldives,3.2028,73.2207,2020-04-19,52,0,16,52,16,0,1.722163057360357,Asia,red,17.0,0.0,0.0,17,0,0
16148,Cyprus,35.1264,33.4299,2020-04-19,767,12,81,767,81,12,1.7265681066113006,Asia,red,6.0,0.0,2.0,6,2,0
16256,Somalia,5.1521,46.1996,2020-04-19,164,7,3,164,3,7,1.7247326694234073,Africa,cyan,29.0,0.0,1.0,29,1,0
16246,San Marino,43.9424,12.4578,2020-04-19,461,39,60,461,60,39,1.7364794674259236,Europe,orange,6.0,0.0,0.0,6,0,0
16271,Tunisia,34.0,9.0,2020-04-19,879,38,43,879,43,38,1.7361123799883451,Africa,cyan,15.0,1.0,0.0,15,0,1
16272,Turkey,38.9637,35.2433,2020-04-19,86306,2017,11976,"86,306","11,976","2,017",2.4625784189564586,Asia,red,3977.0,127.0,1523.0,"3,977","1,523",127
16265,Taiwan,23.7,121.0,2020-04-19,420,6,189,420,189,6,1.7243655819858288,Asia,red,22.0,0.0,11.0,22,11,0
16274,Uganda,1.0,32.0,2020-04-19,55,0,28,55,28,0,1.722163057360357,Africa,cyan,0.0,0.0,6.0,0,6,0
16267,Tanzania,-6.369,34.8888,2020-04-19,170,7,11,170,11,7,1.7247326694234073,Africa,cyan,23.0,2.0,0.0,23,0,2
16276,United Arab Emirates,24.0,54.0,2020-04-19,6781,41,1286,"6,781","1,286",41,1.7372136423010809,Asia,red,479.0,4.0,98.0,479,98,4
16273,United States of America,37.0902,-95.7129,2020-04-19,756375,41148,70337,"756,375","70,337","41,148",16.82707693884592,Americas,navy,26058.0,1182.0,5497.0,"26,058","5,497","1,182"
16278,Uruguay,-32.5228,-55.7658,2020-04-19,528,10,298,528,298,10,1.7258339317361433,Americas,navy,11.0,1.0,0.0,11,0,1
16275,Ukraine,48.3794,31.1656,2020-04-19,5449,141,347,"5,449",347,141,1.7739223860589441,Europe,orange,343.0,8.0,72.0,343,72,8
16285,Zambia,-15.4167,28.2833,2020-04-19,61,3,33,61,33,3,1.7232643196730928,Africa,cyan,4.0,1.0,0.0,4,0,1
16277,United Kingdom,270.0299,-482.9247,2020-04-19,121172,18527,436,"121,172",436,"18,527",8.523192013379678,Europe,orange,5858.0,499.0,22.0,"5,858",22,499
16282,West Bank and Gaza,31.9522,35.2332,2020-04-19,319,2,71,319,71,2,1.7228972322355143,Asia,red,6.0,0.0,2.0,6,2,0
16279,Uzbekistan,41.3775,64.5853,2020-04-19,1565,5,225,"1,565",225,5,1.72399849454825,Asia,red,75.0,0.0,31.0,75,31,0
16280,Venezuela,6.4238,-66.5897,2020-04-19,256,9,117,256,117,9,1.7254668442985648,Americas,navy,29.0,0.0,4.0,29,4,0
16268,Thailand,15.0,101.0,2020-04-19,2765,47,1928,"2,765","1,928",47,1.7394161669265527,Asia,red,32.0,0.0,141.0,32,141,0
16283,Western Sahara,24.2155,-12.8858,2020-04-19,6,0,0,6,0,0,1.722163057360357,Africa,cyan,0.0,0.0,0.0,0,0,0
16284,Yemen,15.552727,48.516388,2020-04-19,1,0,0,1,0,0,1.722163057360357,Asia,red,0.0,0.0,0.0,0,0,0
16281,Vietnam,16.0,108.0,2020-04-19,268,0,202,268,202,0,1.722163057360357,Asia,red,0.0,0.0,1.0,0,1,0
16270,Trinidad and Tobago,10.6918,-61.2225,2020-04-19,114,8,21,114,21,8,1.7250997568609858,Americas,navy,0.0,0.0,0.0,0,0,0
16244,Saint Lucia,13.9094,-60.9789,2020-04-19,15,0,11,15,11,0,1.722163057360357,Americas,navy,0.0,0.0,0.0,0,0,0
16269,Togo,8.6195,0.8248,2020-04-19,84,5,52,84,52,5,1.72399849454825,Africa,cyan,0.0,0.0,3.0,0,3,0
16241,Russia,60.0,90.0,2020-04-19,42853,361,3291,"42,853","3,291",361,1.8546816223262432,Europe,orange,6060.0,48.0,234.0,"6,060",234,48
16247,Sao Tome and Principe,0.18636,6.613081,2020-04-19,4,0,0,4,0,0,1.722163057360357,Africa,cyan,0.0,0.0,0.0,0,0,0
16248,Saudi Arabia,24.0,45.0,2020-04-19,9362,97,1398,"9,362","1,398",97,1.7577705388054843,Asia,red,1088.0,5.0,69.0,"1,088",69,5
16249,Senegal,14.4974,-14.4524,2020-04-19,367,3,220,367,220,3,1.7232643196730928,Africa,cyan,17.0,0.0,9.0,17,9,0
16251,Seychelles,-4.6796,55.492,2020-04-19,11,0,5,11,5,0,1.722163057360357,Africa,cyan,0.0,0.0,0.0,0,0,0
16252,Sierra Leone,8.460555000000001,-11.779889,2020-04-19,35,0,6,35,6,0,1.722163057360357,Africa,cyan,5.0,0.0,6.0,5,6,0
16254,Slovakia,48.669,19.699,2020-04-19,1161,12,229,"1,161",229,12,1.7265681066113006,Europe,orange,72.0,1.0,16.0,72,16,1
16255,Slovenia,46.1512,14.9955,2020-04-19,1330,74,192,"1,330",192,74,1.7493275277411757,Europe,orange,13.0,4.0,2.0,13,2,4
16257,South Africa,-30.5595,22.9375,2020-04-19,3158,54,903,"3,158",903,54,1.7419857789896032,Africa,cyan,124.0,2.0,0.0,124,0,2
16258,South Sudan,6.877000000000002,31.307,2020-04-19,4,0,0,4,0,0,1.722163057360357,Africa,cyan,0.0,0.0,0.0,0,0,0
16259,Spain,40.0,-4.0,2020-04-19,198674,20453,77357,"198,674","77,357","20,453",9.230202418156127,Europe,orange,6948.0,410.0,2560.0,"6,948","2,560",410
16260,Sri Lanka,7.0,81.0,2020-04-19,271,7,96,271,96,7,1.7247326694234073,Asia,red,17.0,0.0,10.0,17,10,0
16261,Sudan,12.8628,30.2176,2020-04-19,66,10,6,66,6,10,1.7258339317361433,Africa,cyan,0.0,0.0,0.0,0,0,0
16196,Kyrgyzstan,41.2044,74.7661,2020-04-19,554,5,133,554,133,5,1.72399849454825,Asia,red,48.0,0.0,3.0,48,3,0
16250,Serbia,44.0165,21.0059,2020-04-19,6318,122,753,"6,318",753,122,1.7669477247449499,Europe,orange,324.0,5.0,116.0,324,116,5
16216,Moldova,47.4116,28.3699,2020-04-19,2472,67,457,"2,472",457,67,1.7467579156781254,Europe,orange,94.0,10.0,66.0,94,66,10
16263,Sweden,63.0,16.0,2020-04-19,14385,1540,0,"14,385",0,"1,540",2.2874777112314506,Europe,orange,563.0,29.0,0.0,563,0,29
16253,Singapore,1.2833,103.8333,2020-04-19,6588,11,768,"6,588",768,11,1.7262010191737218,Asia,red,596.0,0.0,28.0,596,28,0
16197,Laos,19.85627,102.495496,2020-04-19,19,0,2,19,2,0,1.722163057360357,Asia,red,0.0,0.0,0.0,0,0,0
16264,Switzerland,46.8182,8.2275,2020-04-19,27740,1393,17800,"27,740","17,800","1,393",2.233515857907392,Europe,orange,336.0,25.0,700.0,336,700,25
16242,Rwanda,-1.9403,29.8739,2020-04-19,147,0,76,147,76,0,1.722163057360357,Africa,cyan,3.0,0.0,7.0,3,7,0
16245,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-19,12,0,1,12,1,0,1.722163057360357,Americas,navy,0.0,0.0,0.0,0,0,0
16286,Zimbabwe,-20.0,30.0,2020-04-19,25,3,2,25,2,3,1.7232643196730928,Africa,cyan,0.0,0.0,0.0,0,0,0
16174,Guinea-Bissau,11.8037,-15.1804,2020-04-19,50,0,3,50,3,0,1.722163057360357,Africa,cyan,4.0,0.0,3.0,4,3,0
16129,Bulgaria,42.7339,25.4858,2020-04-19,894,42,161,894,161,42,1.7375807297386596,Europe,orange,16.0,1.0,8.0,16,8,1
16130,Burkina Faso,12.2383,-1.5616,2020-04-19,576,36,338,576,338,36,1.7353782051131876,Africa,cyan,11.0,0.0,17.0,11,17,0
16131,Burma,21.9162,95.956,2020-04-19,111,5,7,111,7,5,1.72399849454825,Asia,red,13.0,0.0,2.0,13,2,0
16132,Burundi,-3.3731,29.9189,2020-04-19,5,1,0,5,0,1,1.7225301447979355,Africa,cyan,0.0,0.0,0.0,0,0,0
16133,Cabo Verde,16.5388,-23.0418,2020-04-19,61,1,1,61,1,1,1.7225301447979355,Africa,cyan,3.0,0.0,0.0,3,0,0
16134,Cambodia,11.55,104.9167,2020-04-19,122,0,105,122,105,0,1.722163057360357,Asia,red,0.0,0.0,2.0,0,2,0
16135,Cameroon,3.848,11.5021,2020-04-19,1017,42,305,"1,017",305,42,1.7375807297386596,Africa,cyan,0.0,20.0,128.0,0,128,20
16136,Central African Republic,6.6111,20.9394,2020-04-19,12,0,4,12,4,0,1.722163057360357,Africa,cyan,0.0,0.0,0.0,0,0,0
16137,Chad,15.4542,18.7322,2020-04-19,33,0,8,33,8,0,1.722163057360357,Africa,cyan,0.0,0.0,0.0,0,0,0
16138,Chile,-35.6751,-71.543,2020-04-19,10088,133,4338,"10,088","4,338",133,1.7709856865583151,Americas,navy,358.0,7.0,303.0,358,303,7
16139,China,1083.3367,3684.4197,2020-04-19,83805,4636,77690,"83,805","77,690","4,636",3.4239804179748967,Asia,red,18.0,0.0,76.0,18,76,0
16113,Austria,47.5162,14.5501,2020-04-19,14749,452,10501,"14,749","10,501",452,1.8880865791458987,Europe,orange,78.0,9.0,287.0,78,287,9
16147,Cuba,22.0,-80.0,2020-04-19,1035,34,255,"1,035",255,34,1.7346440302380304,Americas,navy,49.0,2.0,28.0,49,28,2
16142,Congo,-4.0383,21.7587,2020-04-19,143,6,11,143,11,6,1.7243655819858288,Africa,cyan,-164.0,-19.0,-15.0,-164,-15,-19
16143,Congo,-4.0383,21.7587,2020-04-19,327,25,26,327,26,25,1.7313402432998228,Africa,cyan,184.0,19.0,15.0,184,15,19
16144,Costa Rica,9.7489,-83.7534,2020-04-19,660,5,112,660,112,5,1.72399849454825,Americas,navy,5.0,1.0,15.0,5,15,1
16145,Côte d'Ivoire,7.54,-5.5471,2020-04-19,847,9,260,847,260,9,1.7254668442985648,Africa,cyan,46.0,1.0,21.0,46,21,1
16126,Botswana,-22.3285,24.6849,2020-04-19,20,1,0,20,0,1,1.7225301447979355,Africa,cyan,5.0,0.0,0.0,5,0,0
16125,Bosnia and Herzegovina,43.9159,17.6791,2020-04-19,1285,48,347,"1,285",347,48,1.7397832543641314,Europe,orange,17.0,1.0,9.0,17,9,1
16124,Bolivia,-16.2902,-63.5887,2020-04-19,520,32,31,520,31,32,1.7339098553628731,Americas,navy,27.0,1.0,0.0,27,0,1
16140,Colombia,4.5709,-74.2973,2020-04-19,3792,179,711,"3,792",711,179,1.7878717086869322,Americas,navy,353.0,26.0,77.0,353,77,26
16122,Benin,9.3077,2.3158,2020-04-19,35,1,18,35,18,1,1.7225301447979355,Africa,cyan,0.0,0.0,0.0,0,0,0
16112,Australia,-255.9695,1129.8623,2020-04-19,6610,67,4124,"6,610","4,124",67,1.7467579156781254,Oceania,green,42.0,0.0,0.0,42,0,0
16111,Armenia,40.0691,45.0382,2020-04-19,1291,20,545,"1,291",545,20,1.7295048061119296,Asia,red,43.0,0.0,22.0,43,22,0
16105,Albania,41.1533,20.1683,2020-04-19,562,26,314,562,314,26,1.7317073307374014,Europe,orange,14.0,0.0,12.0,14,12,0
16106,Algeria,28.0339,1.6596,2020-04-19,2629,375,1047,"2,629","1,047",375,1.859820846452344,Africa,cyan,95.0,8.0,153.0,95,153,8
16110,Argentina,-38.4161,-63.6167,2020-04-19,2839,132,709,"2,839",709,132,1.7706185991207364,Americas,navy,81.0,3.0,24.0,81,24,3
16108,Angola,-11.2027,17.8739,2020-04-19,24,2,6,24,6,2,1.7228972322355143,Africa,cyan,0.0,0.0,0.0,0,0,0
16109,Antigua and Barbuda,17.0608,-61.7964,2020-04-19,23,3,3,23,3,3,1.7232643196730928,Americas,navy,0.0,0.0,0.0,0,0,0
16107,Andorra,42.5063,1.5218,2020-04-19,713,36,235,713,235,36,1.7353782051131876,Europe,orange,9.0,1.0,30.0,9,30,1
16104,Afghanistan,33.0,65.0,2020-04-19,996,33,131,996,131,33,1.7342769428004519,Asia,red,63.0,3.0,19.0,63,19,3
16146,Croatia,45.1,15.2,2020-04-19,1871,47,709,"1,871",709,47,1.7394161669265527,Europe,orange,39.0,8.0,94.0,39,94,8
16121,Belize,13.1939,-59.5432,2020-04-19,18,2,2,18,2,2,1.7228972322355143,Americas,navy,0.0,0.0,2.0,0,2,0
